Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene0162,Scaffold6,G_bin22,-,21248,19443,1806,alkaline phosphatase D family protein,ENOG410XNUD,S,-,-,-,-,-,-,-,-,-
gene0163,Scaffold6,G_bin22,+,21294,22166,873,diacylglycerol kinase,COG1597,I,dagK,K07029,diacylglycerol kinase (ATP) [EC:2.7.1.107],-,-,-,-,-,-
gene0164,Scaffold7,G_bin22,-,1797,277,1521,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",COG0769,M,murE,K01928,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",-,-,-,-,-,-
gene0165,Scaffold7,G_bin22,-,3524,1791,1734,penicillin-binding protein 2,COG0768,M,ftsI,K03587,cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4],-,-,-,-,-,-
gene0166,Scaffold7,G_bin22,-,4112,3609,504,septum formation initiator family protein,-,-,-,-,-,-,-,-,-,-,-
gene0167,Scaffold7,G_bin22,-,5077,4112,966,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,COG0275,M,"mraW, rsmH",K03438,16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199],-,-,-,-,-,-
gene0168,Scaffold7,G_bin22,-,5241,5086,156,-,-,-,-,-,-,-,-,-,-,-,-
gene0169,Scaffold7,G_bin22,-,5933,5508,426,division/cell wall cluster transcriptional repressor MraZ,COG2001,S,mraZ,K03925,MraZ protein,-,-,-,-,-,-
gene0170,Scaffold7,G_bin22,+,6237,7259,1023,MoxR family ATPase,COG0714,S,moxR,K03924,MoxR-like ATPase [EC:3.6.3.-],-,-,-,-,-,-
gene0171,Scaffold7,G_bin22,+,7252,8508,1257,DUF58 domain-containing protein,ENOG410XQNB,S,-,-,-,-,-,-,-,-,-
gene0172,Scaffold7,G_bin22,+,8505,10805,2301,transglutaminase domain-containing protein,COG1305,E,-,-,-,-,-,-,-,-,-
gene0173,Scaffold7,G_bin22,-,11272,10826,447,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0174,Scaffold7,G_bin22,-,12649,11330,1320,DNA polymerase IV,COG0389,L,dinB,K02346,DNA polymerase IV [EC:2.7.7.7],-,-,-,-,-,-
gene0175,Scaffold7,G_bin22,-,13360,12674,687,methyltransferase domain-containing protein,COG0500,Q,-,-,-,-,-,-,-,-,-
gene0176,Scaffold7,G_bin22,-,13927,13448,480,chromosome segregation protein SMC,ENOG411023X,S,-,-,-,-,-,-,-,-,-
gene0177,Scaffold7,G_bin22,-,14079,13924,156,-,-,-,-,-,-,-,-,-,-,-,-
gene0178,Scaffold7,G_bin22,-,14547,14101,447,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0179,Scaffold7,G_bin22,-,14752,14627,126,-,-,-,-,-,-,-,-,-,-,-,-
gene0180,Scaffold7,G_bin22,+,14729,15136,408,MULTISPECIES: YbaK/EbsC family protein,COG2606,S,-,-,-,-,-,-,-,-,-
gene0181,Scaffold7,G_bin22,+,15133,16443,1311,FAD-dependent oxidoreductase,COG1233,Q,-,-,-,-,-,-,-,-,-
gene0182,Scaffold7,G_bin22,-,17360,16470,891,methylenetetrahydrofolate reductase,COG0685,E,"metF, MTHFR",K00297,methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20],-,-,-,-,-,-
gene0183,Scaffold7,G_bin22,+,17423,18493,1071,polyprenyl synthetase family protein,COG0142,H,idsA,K13787,"geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]",-,-,-,-,-,-
gene0184,Scaffold7,G_bin22,-,19354,18506,849,alpha/beta fold hydrolase,COG2270,G,UMF1,K06902,"MFS transporter, UMF1 family",-,-,-,-,-,-
gene0185,Scaffold7,G_bin22,-,20294,19401,894,1-acyl-sn-glycerol-3-phosphate acyltransferase,ENOG4111K94,S,-,-,-,-,-,-,-,-,-
gene0186,Scaffold7,G_bin22,-,21067,20291,777,glycerophosphoryl diester phosphodiesterase,COG0584,C,"E3.1.4.46, glpQ, ugpQ",K01126,glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46],-,-,-,-,-,-
gene0187,Scaffold7,G_bin22,+,21185,21598,414,hypothetical protein,ENOG4111WZP,S,-,-,-,-,-,-,-,-,-
gene0188,Scaffold7,G_bin22,-,21876,21634,243,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0189,Scaffold8,G_bin22,+,889,1059,171,-,-,-,-,-,-,-,-,-,-,-,-
gene0190,Scaffold8,G_bin22,+,1525,2100,576,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0191,Scaffold8,G_bin22,+,2097,3089,993,LCP family protein,COG1316,K,-,-,-,-,-,-,-,-,-
gene0192,Scaffold8,G_bin22,-,4257,3094,1164,MFS transporter,ENOG4111Q79,G,-,-,-,-,-,-,-,-,-
gene0193,Scaffold8,G_bin22,+,4350,5120,771,branched-chain amino acid permease,COG1296,E,-,-,-,-,-,-,-,-,-
gene0194,Scaffold8,G_bin22,+,5117,5425,309,AzlD domain-containing protein,ENOG410ZYP3,E,-,-,-,-,-,-,-,-,-
gene0195,Scaffold8,G_bin22,-,5912,5451,462,AsnC family transcriptional regulator,COG1522,K,-,-,-,-,-,-,-,-,-
gene0196,Scaffold8,G_bin22,+,6053,6898,846,N-dimethylarginine dimethylaminohydrolase,COG1834,E,-,-,-,-,-,-,-,-,-
gene0197,Scaffold8,G_bin22,+,6948,8168,1221,YibE/F family protein,COG5438,S,-,-,-,-,-,-,-,-,-
gene0198,Scaffold8,G_bin22,+,8236,8988,753,SurA N-terminal domain-containing protein,ENOG4111XMR,S,-,-,-,-,-,-,-,-,-
gene0199,Scaffold8,G_bin22,+,9006,9905,900,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0200,Scaffold8,G_bin22,+,10099,13734,3636,hypothetical protein,ENOG410Y2UE,O,-,-,-,-,-,-,-,-,-
gene0202,Scaffold8,G_bin22,+,13977,15650,1674,arginine--tRNA ligase,COG0018,J,"RARS, argS",K01887,arginyl-tRNA synthetase [EC:6.1.1.19],-,-,-,-,-,-
gene0203,Scaffold8,G_bin22,+,15739,17082,1344,diaminopimelate decarboxylase,COG0019,E,lysA,K01586,diaminopimelate decarboxylase [EC:4.1.1.20],-,-,-,-,-,-
gene0204,Scaffold8,G_bin22,+,17075,18388,1314,homoserine dehydrogenase,COG0460,E,hom,K00003,homoserine dehydrogenase [EC:1.1.1.3],-,-,-,-,-,-
gene0205,Scaffold8,G_bin22,+,18406,19458,1053,threonine synthase,COG0498,E,thrC,K01733,threonine synthase [EC:4.2.3.1],-,-,-,-,-,-
gene0206,Scaffold8,G_bin22,+,19460,20356,897,homoserine kinase,COG0083,E,thrB,K00872,homoserine kinase [EC:2.7.1.39],-,-,-,-,-,-
gene0207,Scaffold9,G_bin22,+,505,981,477,redox-sensitive transcriptional activator SoxR,COG0789,K,soxR,K13639,"MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR",-,-,Pseudomonas aeruginosa soxR,SoxR is a redox-sensitive transcriptional activator that induces expression of a small regulon that includes the RND efflux pump-encoding operon mexGHI-opmD. SoxR was shown to be activated by pyocyanin.,acridine dye;cephalosporin;fluoroquinolone antibiotic;glycylcycline;penam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic;triclosan,antibiotic efflux;antibiotic target alteration
gene0208,Scaffold9,G_bin22,-,2022,994,1029,ATP-dependent 6-phosphofructokinase,COG0205,G,"pfk, pfp",K21071,ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90],-,-,-,-,-,-
gene0209,Scaffold9,G_bin22,-,2250,2068,183,MFS transporter,-,-,-,-,-,-,-,-,-,-,-
gene0210,Scaffold9,G_bin22,+,2210,2929,720,DUF1028 domain-containing protein,COG3342,S,-,-,-,-,-,-,-,-,-
gene0211,Scaffold9,G_bin22,-,3873,2977,897,MULTISPECIES: hypothetical protein,ENOG4111UXG,S,-,-,-,-,-,-,-,-,-
gene0212,Scaffold9,G_bin22,-,4516,3866,651,response regulator transcription factor,COG2197,T,-,-,-,-,-,-,-,-,-
gene0213,Scaffold9,G_bin22,-,5042,4527,516,flavin reductase,ENOG4111U1J,S,-,-,-,-,-,-,-,-,-
gene0214,Scaffold9,G_bin22,-,6160,5039,1122,histidine kinase,ENOG410XTDP,T,-,-,-,-,-,-,-,-,-
gene0215,Scaffold9,G_bin22,-,6889,6176,714,1-acyl-sn-glycerol-3-phosphate acyltransferase,COG0204,I,plsC,K00655,1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51],-,-,-,-,-,-
gene0216,Scaffold9,G_bin22,+,6976,7743,768,alpha/beta fold hydrolase,COG1647,S,yvaK,K03928,carboxylesterase [EC:3.1.1.1],CE,CE1,-,-,-,-
gene0217,Scaffold9,G_bin22,+,7760,8215,456,MULTISPECIES: hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0218,Scaffold9,G_bin22,-,9172,8234,939,ROK family protein,COG1940,G,glk,K00845,glucokinase [EC:2.7.1.2],-,-,-,-,-,-
gene0219,Scaffold9,G_bin22,-,10104,9169,936,ROK family glucokinase,COG1940,G,glk,K00845,glucokinase [EC:2.7.1.2],-,-,-,-,-,-
gene0220,Scaffold9,G_bin22,-,10532,10107,426,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0221,Scaffold9,G_bin22,-,11746,10529,1218,ArsA family ATPase,COG0003,P,"arsA, ASNA1, GET3",K01551,arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-],-,-,-,-,-,-
gene0222,Scaffold9,G_bin22,-,12225,11770,456,SRPBCC family protein,ENOG4111NYF,S,-,-,-,-,-,-,-,-,-
gene0223,Scaffold9,G_bin22,-,12358,12236,123,-,-,-,-,-,-,-,-,-,-,-,-
gene0224,Scaffold9,G_bin22,+,12342,14135,1794,AMP-binding protein,COG1022,I,"ACSL, fadD",K01897,long-chain acyl-CoA synthetase [EC:6.2.1.3],-,-,-,-,-,-
gene0225,Scaffold9,G_bin22,+,14293,15006,714,Flp pilus assembly protein CpaB,ENOG411214E,U,"cpaB, rcpC",K02279,pilus assembly protein CpaB,-,-,-,-,-,-
gene0226,Scaffold9,G_bin22,+,15016,16197,1182,AAA family ATPase,COG2894,D,"cpaE, tadZ",K02282,pilus assembly protein CpaE,-,-,-,-,-,-
gene0227,Scaffold9,G_bin22,+,16199,17689,1491,MULTISPECIES: CpaF family protein,COG4962,U,"cpaF, tadA",K02283,pilus assembly protein CpaF [EC:7.4.2.8],-,-,-,-,-,-
gene0228,Scaffold9,G_bin22,+,17691,19667,1977,type II secretion system F family protein,COG4965,U,tadB,K12510,tight adherence protein B,-,-,-,-,-,-
gene0229,Scaffold10,G_bin22,+,263,1516,1254,MULTISPECIES: TetR/AcrR family transcriptional regulator,COG1309,K,-,-,-,-,-,-,-,-,-
gene0230,Scaffold10,G_bin22,+,1513,2172,660,class II aldolase/adducin family protein,COG0235,G,fucA,K01628,L-fuculose-phosphate aldolase [EC:4.1.2.17],-,-,-,-,-,-
gene0231,Scaffold10,G_bin22,+,2223,3188,966,GNAT family N-acetyltransferase,COG0454,K,-,-,-,-,-,-,-,-,-
gene0232,Scaffold10,G_bin22,-,4182,3175,1008,glycine betaine ABC transporter substrate-binding protein,COG1732,E,opuC,K05845,osmoprotectant transport system substrate-binding protein,-,-,-,-,-,-
gene0233,Scaffold10,G_bin22,-,5018,4179,840,ABC transporter permease subunit,COG1174,E,opuBD,K05846,osmoprotectant transport system permease protein,-,-,-,-,-,-
gene0234,Scaffold10,G_bin22,-,6180,5011,1170,MULTISPECIES: betaine/proline/choline family ABC transporter ATP-binding protein,COG1125,E,opuA,K05847,osmoprotectant transport system ATP-binding protein [EC:7.6.2.9],-,-,tetB(60),"tetB(60) is a subunit of tetAB(60), an ABC transporter that confers resistance to tetracycline and tigercycline identified by screening a human saliva metagenomic library in Escherichia coli, which is required for resistance.",tetracycline antibiotic,antibiotic efflux
gene0235,Scaffold10,G_bin22,-,6818,6177,642,ABC transporter permease subunit,COG1174,E,opuBD,K05846,osmoprotectant transport system permease protein,-,-,-,-,-,-
gene0236,Scaffold10,G_bin22,-,8345,6951,1395,cystathionine beta-synthase,COG0517,S,CBS,K01697,cystathionine beta-synthase [EC:4.2.1.22],-,-,-,-,-,-
gene0237,Scaffold10,G_bin22,+,8410,9444,1035,SGNH/GDSL hydrolase family protein,COG2755,E,-,-,-,CE,CE3,-,-,-,-
gene0238,Scaffold10,G_bin22,-,10344,9529,816,MULTISPECIES: Bax inhibitor-1/YccA family protein,COG4760,S,-,-,-,-,-,-,-,-,-
gene0239,Scaffold10,G_bin22,-,11167,10484,684,methyltransferase domain-containing protein,COG0500,Q,-,-,-,-,-,-,-,-,-
gene0241,Scaffold10,G_bin22,-,11802,11257,546,peptide deformylase,COG0242,J,"PDF, def",K01462,peptide deformylase [EC:3.5.1.88],-,-,-,-,-,-
gene0242,Scaffold10,G_bin22,-,12320,11799,522,amino acid-binding protein,ENOG4111ZY0,E,gcvR,K03567,glycine cleavage system transcriptional repressor,-,-,-,-,-,-
gene0243,Scaffold10,G_bin22,-,13267,12344,924,MULTISPECIES: exopolyphosphatase,COG0248,F;P,ppx-gppA,K01524,"exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]",-,-,-,-,-,-
gene0244,Scaffold10,G_bin22,-,13797,13264,534,DUF501 domain-containing protein,COG1507,S,K09009,K09009,uncharacterized protein,-,-,-,-,-,-
gene0245,Scaffold10,G_bin22,-,14438,13809,630,septum formation initiator family protein,ENOG411250B,S,-,-,-,-,-,-,-,-,-
gene0246,Scaffold10,G_bin22,-,15725,14448,1278,phosphopyruvate hydratase,COG0148,G,"ENO, eno",K01689,enolase [EC:4.2.1.11],-,-,-,-,-,-
gene0247,Scaffold10,G_bin22,+,15758,17086,1329,chromate efflux transporter,COG2059,P,chrA,K07240,chromate transporter,-,-,-,-,-,-
gene0248,Scaffold10,G_bin22,+,17178,18278,1101,hypothetical protein,ENOG4111YJB,S,-,-,-,-,-,-,-,-,-
gene0249,Scaffold10,G_bin22,-,19140,18286,855,hydroxylase,ENOG410YUXR,S,-,-,-,-,-,-,-,-,-
gene0250,Scaffold11,G_bin22,-,2057,1134,924,glycosyltransferase,COG0463,M,-,-,-,GT,GT2_Glycos_transf_2,-,-,-,-
gene0251,Scaffold11,G_bin22,-,3572,2130,1443,hypothetical protein,COG2148,M,-,-,-,-,-,-,-,-,-
gene0252,Scaffold11,G_bin22,-,4099,3572,528,glycosyl transferase family 28,ENOG41126EW,S,-,-,-,-,-,-,-,-,-
gene0253,Scaffold11,G_bin22,-,4539,4096,444,MULTISPECIES: UDP-N-acetylglucosamine--LPS N-acetylglucosamine transferase,COG0707,M,-,-,-,-,-,-,-,-,-
gene0254,Scaffold11,G_bin22,+,4747,6192,1446,hypothetical protein,ENOG4111RCR,M,-,-,-,-,-,-,-,-,-
gene0255,Scaffold11,G_bin22,+,6258,7730,1473,lipopolysaccharide biosynthesis protein,ENOG4111K5N,M,-,-,-,-,-,-,-,-,-
gene0256,Scaffold11,G_bin22,+,7727,8620,894,sulfotransferase,ENOG410YPGR,S,-,-,-,-,-,-,-,-,-
gene0257,Scaffold11,G_bin22,+,8599,9912,1314,hypothetical protein,ENOG410YIEF,S,-,-,-,-,-,-,-,-,-
gene0258,Scaffold11,G_bin22,+,9923,11119,1197,hypothetical protein,ENOG4111MS3,S,-,-,-,-,-,-,-,-,-
gene0259,Scaffold11,G_bin22,-,11914,11123,792,hypothetical protein,ENOG4111K29,S,-,-,-,-,-,-,-,-,-
gene0260,Scaffold11,G_bin22,-,14406,12178,2229,hypothetical protein,ENOG410Y0R9,S,-,-,-,-,-,-,-,-,-
gene0261,Scaffold11,G_bin22,+,14482,17853,3372,PKD domain-containing protein,ENOG410XP6Q,S,-,-,-,-,-,-,-,-,-
gene0262,Scaffold11,G_bin22,+,17843,18700,858,hypothetical protein,ENOG410ZGS4,S,-,-,-,-,-,-,-,-,-
gene0263,Scaffold11,G_bin22,+,18772,19428,657,response regulator transcription factor,COG2197,T,-,-,-,-,-,-,-,-,-
gene0264,Scaffold12,G_bin22,+,5,157,153,-,-,-,-,-,-,-,-,-,-,-,-
gene0265,Scaffold12,G_bin22,-,1007,132,876,SDR family NAD(P)-dependent oxidoreductase,COG1028,S,-,-,-,-,-,-,-,-,-
gene0266,Scaffold12,G_bin22,+,1054,1800,747,MULTISPECIES: hypothetical protein,ENOG410ZRZG,S,-,-,-,-,-,-,-,-,-
gene0267,Scaffold12,G_bin22,-,2823,1837,987,YeeE/YedE family protein,COG2391,S,K07112,K07112,uncharacterized protein,-,-,-,-,-,-
gene0268,Scaffold12,G_bin22,-,3813,2845,969,L-histidine N(alpha)-methyltransferase,COG4301,S,egtD,K18911,L-histidine Nalpha-methyltransferase [EC:2.1.1.44],-,-,-,-,-,-
gene0269,Scaffold12,G_bin22,-,5109,3817,1293,ergothioneine biosynthesis protein EgtB,COG1262,S,-,-,-,-,-,-,-,-,-
gene0270,Scaffold12,G_bin22,+,5522,6949,1428,IS110 family transposase,COG3547,L,-,-,-,-,-,-,-,-,-
gene0271,Scaffold12,G_bin22,-,7281,7027,255,glutamate--tRNA ligase,COG0008,J,"EARS, gltX",K01885,glutamyl-tRNA synthetase [EC:6.1.1.17],-,-,-,-,-,-
gene0272,Scaffold12,G_bin22,-,8123,7296,828,fumarylacetoacetate hydrolase family protein,COG0179,Q,-,-,-,-,-,-,-,-,-
gene0273,Scaffold12,G_bin22,+,8206,8586,381,Rieske 2Fe-2S domain-containing protein,COG0694,O,-,-,-,-,-,-,-,-,-
gene0274,Scaffold12,G_bin22,+,8642,9517,876,hypothetical protein,ENOG410XPQF,S,-,-,-,-,-,-,-,-,-
gene0275,Scaffold12,G_bin22,-,10972,9524,1449,glucose-6-phosphate dehydrogenase,COG0364,G,"G6PD, zwf",K00036,glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363],-,-,-,-,-,-
gene0276,Scaffold12,G_bin22,-,11654,11064,591,TetR family transcriptional regulator,ENOG4111YGE,K,-,-,-,-,-,-,-,-,-
gene0277,Scaffold12,G_bin22,+,11857,12450,594,biotin transporter BioY,COG1268,S,bioY,K03523,biotin transport system substrate-specific component,-,-,-,-,-,-
gene0278,Scaffold12,G_bin22,+,12447,13109,663,cobalt ABC transporter ATP-binding protein,COG1122,P,bioM,K16784,biotin transport system ATP-binding protein [EC:3.6.3.-],-,-,tetA(58),"TetA(58) is a Tetracycline efflux pump described in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Described by Pawlowski et al. 2016.",tetracycline antibiotic,antibiotic efflux
gene0279,Scaffold12,G_bin22,+,13076,13573,498,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,COG0436,E,-,-,-,-,-,-,-,-,-
gene0280,Scaffold12,G_bin22,-,15029,13608,1422,VWA domain-containing protein,COG3552,S,K07161,K07161,uncharacterized protein,-,-,-,-,-,-
gene0281,Scaffold12,G_bin22,-,15895,15032,864,MULTISPECIES: MoxR family ATPase,COG0714,S,-,-,-,-,-,-,-,-,-
gene0282,Scaffold12,G_bin22,-,16005,15892,114,-,-,-,-,-,-,-,-,-,-,-,-
gene0283,Scaffold12,G_bin22,+,16016,16351,336,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0284,Scaffold12,G_bin22,-,16875,16369,507,"transcriptional regulator, MarR family",COG1846,K,-,-,-,-,-,-,-,-,-
gene0285,Scaffold12,G_bin22,+,16971,17546,576,NADPH-dependent F420 reductase,COG2085,S,fno,K06988,8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40],-,-,-,-,-,-
gene0286,Scaffold13,G_bin22,+,16,1440,1425,molybdopterin-dependent oxidoreductase,COG0243,C,"fdoG, fdhF, fdwA",K00123,formate dehydrogenase major subunit [EC:1.17.1.9],-,-,-,-,-,-
gene0287,Scaffold13,G_bin22,+,1437,2030,594,DNA starvation/stationary phase protection protein,COG0783,P,dps,K04047,starvation-inducible DNA-binding protein,-,-,-,-,-,-
gene0288,Scaffold13,G_bin22,+,2031,2627,597,ribonuclease HI,COG0328,L,"rnhA, RNASEH1",K03469,ribonuclease HI [EC:3.1.26.4],-,-,-,-,-,-
gene0289,Scaffold13,G_bin22,-,3186,2641,546,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0290,Scaffold13,G_bin22,+,3334,5265,1932,Zn-dependent oligopeptidase,COG0339,E,THOP1,K01392,thimet oligopeptidase [EC:3.4.24.15],-,-,-,-,-,-
gene0291,Scaffold13,G_bin22,-,5719,5366,354,-,-,-,-,-,-,-,-,-,-,-,-
gene0292,Scaffold13,G_bin22,-,6525,5968,558,YceI family protein,COG2353,S,-,-,-,-,-,-,-,-,-
gene0293,Scaffold13,G_bin22,-,6876,6688,189,-,-,-,-,-,-,-,-,-,-,-,-
gene0294,Scaffold13,G_bin22,-,7006,6869,138,-,-,-,-,-,-,-,-,-,-,-,-
gene0295,Scaffold13,G_bin22,+,6974,8680,1707,DEAD/DEAH box helicase,COG0513,L,"deaD, cshA",K05592,ATP-dependent RNA helicase DeaD [EC:3.6.4.13],-,-,-,-,-,-
gene0296,Scaffold13,G_bin22,+,8775,10550,1776,RelA/SpoT-like protein,COG4328,S,-,-,-,-,-,-,-,-,-
gene0297,Scaffold13,G_bin22,+,10629,11321,693,transglycosylase SLT domain-containing protein,ENOG4111W74,S,-,-,-,GH,GH23,-,-,-,-
gene0298,Scaffold13,G_bin22,-,12255,11344,912,NAD(P)/FAD-dependent oxidoreductase,COG0492,O,-,-,-,-,-,-,-,-,-
gene0299,Scaffold13,G_bin22,+,12314,12775,462,MerR family transcriptional regulator,COG0789,K,-,-,-,-,-,-,-,-,-
gene0300,Scaffold13,G_bin22,+,12788,14695,1908,penicillin-binding protein,COG0768,M,-,-,-,-,-,-,-,-,-
gene0301,Scaffold13,G_bin22,-,14938,14816,123,-,-,-,-,-,-,-,-,-,-,-,-
gene0302,Scaffold13,G_bin22,+,14906,16363,1458,aldehyde dehydrogenase family protein,COG1012,C,gabD,K00135,succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],-,-,-,-,-,-
gene0303,Scaffold14,G_bin22,+,73,756,684,CoA transferase subunit A,COG1788,I,gctA,K01039,"glutaconate CoA-transferase, subunit A [EC:2.8.3.12]",-,-,-,-,-,-
gene0304,Scaffold14,G_bin22,+,762,1526,765,CoA-transferase,COG2057,I,-,-,-,-,-,-,-,-,-
gene0305,Scaffold14,G_bin22,+,1523,2593,1071,nitronate monooxygenase,COG2070,S,-,-,-,-,-,-,-,-,-
gene0306,Scaffold14,G_bin22,-,3608,2622,987,GNAT family N-acetyltransferase,ENOG4111JCT,S,-,-,-,-,-,-,-,-,-
gene0307,Scaffold14,G_bin22,+,3662,4036,375,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene0308,Scaffold14,G_bin22,-,5259,4096,1164,acetyl-CoA C-acetyltransferase,COG0183,I,"E2.3.1.9, atoB",K00626,acetyl-CoA C-acetyltransferase [EC:2.3.1.9],-,-,-,-,-,-
gene0309,Scaffold14,G_bin22,-,5912,5277,636,TetR/AcrR family transcriptional regulator,ENOG4111HHS,K,kstR2,K22108,"TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator",-,-,-,-,-,-
gene0310,Scaffold14,G_bin22,-,6708,5905,804,SDR family oxidoreductase,ENOG410YCVW,I,"fabG, OAR1",K00059,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],-,-,-,-,-,-
gene0311,Scaffold14,G_bin22,-,7929,6709,1221,acyl-CoA dehydrogenase family protein,ENOG410XNVZ,I,-,-,-,-,-,-,-,-,-
gene0312,Scaffold14,G_bin22,+,7991,9481,1491,AMP-binding protein,COG0318,I;Q,fadD3,K18687,HIP---CoA ligase [EC:6.2.1.41],-,-,-,-,-,-
gene0313,Scaffold14,G_bin22,+,9481,10785,1305,acyl-CoA dehydrogenase family protein,ENOG410XPPX,I,-,-,-,-,-,-,-,-,-
gene0314,Scaffold14,G_bin22,+,10787,11740,954,acyl-CoA dehydrogenase,ENOG4111GAZ,I,-,-,-,-,-,-,-,-,-
gene0315,Scaffold14,G_bin22,+,11737,12267,531,acyl-CoA dehydrogenase family protein,ENOG4111KFT,I,-,-,-,-,-,-,-,-,-
gene0316,Scaffold14,G_bin22,+,12295,13494,1200,phosphoglycerate dehydrogenase,COG0111,E,"serA, PHGDH",K00058,D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399],-,-,vanHD,vanHD is a vanH variant in the vanD gene cluster,glycopeptide antibiotic,antibiotic target alteration
gene0317,Scaffold14,G_bin22,+,13634,14821,1188,hypothetical protein,ENOG411210D,S,-,-,-,-,-,-,-,-,-
gene0318,Scaffold14,G_bin22,-,15296,14883,414,hypothetical protein,ENOG4111TRT,S,-,-,-,-,-,-,-,-,-
gene0319,Scaffold14,G_bin22,-,15575,15324,252,hypothetical protein,ENOG41101AK,S,-,-,-,-,-,-,-,-,-
gene0320,Scaffold14,G_bin22,-,16488,15643,846,sigma-70 family RNA polymerase sigma factor,ENOG410XQXH,K,-,-,-,-,-,-,-,-,-
gene0321,Scaffold15,G_bin22,+,7,618,612,3-deoxy-7-phosphoheptulonate synthase class II,COG3200,E,"E2.5.1.54, aroF, aroG, aroH",K01626,3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54],-,-,-,-,-,-
gene0322,Scaffold15,G_bin22,+,683,1690,1008,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,COG2008,E,ltaE,K01620,threonine aldolase [EC:4.1.2.48],-,-,-,-,-,-
gene0323,Scaffold15,G_bin22,-,2768,1734,1035,3-deoxy-7-phosphoheptulonate synthase,COG2876,E,"AROA2, aroA",K03856,3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54],-,-,-,-,-,-
gene0324,Scaffold15,G_bin22,-,3371,2889,483,SRPBCC family protein,ENOG41124YK,S,-,-,-,-,-,-,-,-,-
gene0325,Scaffold15,G_bin22,-,4306,3476,831,deoxyribonuclease IV,COG0648,L,nfo,K01151,deoxyribonuclease IV [EC:3.1.21.2],-,-,-,-,-,-
gene0326,Scaffold15,G_bin22,-,5235,4342,894,DUF2236 domain-containing protein,COG3662,S,-,-,-,-,-,-,-,-,-
gene0327,Scaffold15,G_bin22,-,7323,5353,1971,Stk1 family PASTA domain-containing Ser/Thr kinase,COG0515,T,"prkC, stkP",K12132,eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1],-,-,-,-,-,-
gene0328,Scaffold15,G_bin22,+,7460,7831,372,putative transcriptional regulatory protein,ENOG4111UQP,K,-,-,-,-,-,-,-,-,-
gene0329,Scaffold15,G_bin22,+,7878,8225,348,cytidine deaminase,ENOG4111ZFZ,S,-,-,-,-,-,-,-,-,-
gene0330,Scaffold15,G_bin22,+,8393,9727,1335,FAD-binding oxidoreductase,ENOG410XQI6,S,-,-,-,-,-,-,-,-,-
gene0331,Scaffold15,G_bin22,+,9724,11016,1293,class I SAM-dependent methyltransferase,COG2230,M,cfa,K00574,cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79],-,-,-,-,-,-
